flow_id,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,noofpackets,packets
19.89.16.235-10.10.10.165-53785-80-11314,19.89.16.235,10.10.10.165,53785,80,6,2024-06-01 16:10:16,1744.7319030761719,165.06834058127865,1.719461881054986,1.146307920703324,0.573153960351662,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,872.3659515380859,1744.6966171264648,0.03528594970703125,872.3306655883789,1744.7319030761719,1744.7319030761719,1744.7319030761719,1744.7319030761719,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1744.6966171264648,1744.6966171264648,1744.6966171264648,0.0,3,16621_17448_17449
3.123.160.107-10.10.10.165-53790-80-11319,3.123.160.107,10.10.10.165,53790,80,6,2024-06-01 16:10:16,1742.833137512207,165.24817769479827,1.7213351843208156,1.1475567895472103,0.5737783947736051,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,871.4165687561035,1742.795467376709,0.037670135498046875,871.3788986206055,1742.833137512207,1742.833137512207,1742.833137512207,1742.833137512207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1742.795467376709,1742.795467376709,1742.795467376709,0.0,3,16626_17455_17456
50.32.46.26-10.10.10.165-53791-80-11320,50.32.46.26,10.10.10.165,53791,80,6,2024-06-01 16:10:16,1742.6784038543701,165.26285019830155,1.7214880228989744,1.1476586819326495,0.5738293409663248,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,871.3392019271851,1742.661714553833,0.016689300537109375,871.322512626648,1742.6784038543701,1742.6784038543701,1742.6784038543701,1742.6784038543701,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1742.661714553833,1742.661714553833,1742.661714553833,0.0,3,16627_17457_17458
35.63.114.47-10.10.10.165-53792-80-11321,35.63.114.47,10.10.10.165,53792,80,6,2024-06-01 16:10:16,1742.8646087646484,165.2451937756289,1.721304101829468,1.1475360678863118,0.5737680339431559,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,871.4323043823242,1742.8321838378906,0.0324249267578125,871.3998794555664,1742.8646087646484,1742.8646087646484,1742.8646087646484,1742.8646087646484,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1742.8321838378906,1742.8321838378906,1742.8321838378906,0.0,3,16628_17459_17460
128.149.147.108-10.10.10.165-53793-80-11322,128.149.147.108,10.10.10.165,53793,80,6,2024-06-01 16:10:16,1742.8886890411377,165.2429106981268,1.7212803197721542,1.1475202131814362,0.5737601065907181,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,871.4443445205688,1742.8667545318604,0.02193450927734375,871.4224100112915,1742.8886890411377,1742.8886890411377,1742.8886890411377,1742.8886890411377,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1742.8667545318604,1742.8667545318604,1742.8667545318604,0.0,3,16629_17461_17462
196.148.47.72-10.10.10.165-53797-80-11326,196.148.47.72,10.10.10.165,53797,80,6,2024-06-01 16:10:16,1764.4047737121582,163.2278512793141,1.700290117492855,1.1335267449952369,0.5667633724976184,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,882.2023868560791,1764.371633529663,0.03314018249511719,882.169246673584,1764.4047737121582,1764.4047737121582,1764.4047737121582,1764.4047737121582,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1764.371633529663,1764.371633529663,1764.371633529663,0.0,3,16633_17463_17464
8.53.248.213-10.10.10.165-53798-80-11327,8.53.248.213,10.10.10.165,53798,80,6,2024-06-01 16:10:16,1839.0564918518066,156.6020409248023,1.6312712596333574,1.087514173088905,0.5437570865444525,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,919.5282459259033,1839.029312133789,0.027179718017578125,919.5010662078857,1839.0564918518066,1839.0564918518066,1839.0564918518066,1839.0564918518066,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1839.029312133789,1839.029312133789,1839.029312133789,0.0,3,16634_17519_17521
133.143.175.28-10.10.10.165-53799-80-11328,133.143.175.28,10.10.10.165,53799,80,6,2024-06-01 16:10:16,1839.095115661621,156.59875204246353,1.6312370004423284,1.087491333628219,0.5437456668141095,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,919.5475578308105,1839.034080505371,0.06103515625,919.4865226745605,1839.095115661621,1839.095115661621,1839.095115661621,1839.095115661621,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1839.034080505371,1839.034080505371,1839.034080505371,0.0,3,16635_17522_17524
220.163.35.233-10.10.10.165-53800-80-11329,220.163.35.233,10.10.10.165,53800,80,6,2024-06-01 16:10:16,1839.066505432129,156.6011882383384,1.6312623774826915,1.0875082516551278,0.5437541258275639,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,919.5332527160645,1839.0376567840576,0.028848648071289062,919.5044040679932,1839.066505432129,1839.066505432129,1839.066505432129,1839.066505432129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1839.0376567840576,1839.0376567840576,1839.0376567840576,0.0,3,16636_17523_17525
81.174.86.233-10.10.10.165-53801-80-11330,81.174.86.233,10.10.10.165,53801,80,6,2024-06-01 16:10:16,1839.0653133392334,156.6012897481448,1.6312634348765083,1.087508956584339,0.5437544782921695,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,919.5326566696167,1839.050531387329,0.014781951904296875,919.5178747177124,1839.0653133392334,1839.0653133392334,1839.0653133392334,1839.0653133392334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1839.050531387329,1839.050531387329,1839.050531387329,0.0,3,16637_17526_17527
10.10.10.165-34.23.199.197-80-53802-11948,10.10.10.165,34.23.199.197,80,53802,6,2024-06-01 16:10:18,0.031948089599609375,3568288.4776119404,62601.55223880597,31300.776119402984,31300.776119402984,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.031948089599609375,0.031948089599609375,0.031948089599609375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17528_17529
10.10.10.165-149.184.5.248-80-53803-11948,10.10.10.165,149.184.5.248,80,53803,6,2024-06-01 16:10:18,0.03457069396972656,3297590.731034483,57852.46896551724,28926.23448275862,28926.23448275862,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03457069396972656,0.03457069396972656,0.03457069396972656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17530_17531
10.10.10.165-99.97.120.208-80-53805-11948,10.10.10.165,99.97.120.208,80,53805,6,2024-06-01 16:10:18,0.0152587890625,7471104.0,131072.0,65536.0,65536.0,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0152587890625,0.0152587890625,0.0152587890625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17532_17533
98.23.92.72-10.10.10.165-53542-80-11234,98.23.92.72,10.10.10.165,53542,80,6,2024-06-01 16:10:16,2107.985734939575,136.62331543636154,1.4231595357954328,0.9487730238636218,0.4743865119318109,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,1053.9928674697876,1082.7279090881348,1025.2578258514404,28.735041618347168,2107.985734939575,2107.985734939575,2107.985734939575,2107.985734939575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1025.2578258514404,57.470083236694336,541.3639545440674,483.89387130737305,3,16489_16999_17536
10.10.10.165-215.39.215.40-80-53889-11956,10.10.10.165,215.39.215.40,80,53889,6,2024-06-01 16:10:18,0.3521442413330078,323730.9790115098,5679.490859851049,2839.7454299255246,2839.7454299255246,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.3521442413330078,0.3521442413330078,0.3521442413330078,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17548_17549
10.10.10.165-33.194.120.187-80-53994-11983,10.10.10.165,33.194.120.187,80,53994,6,2024-06-01 16:10:18,0.015735626220703125,7244706.909090909,127100.12121212122,63550.06060606061,63550.06060606061,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.015735626220703125,0.015735626220703125,0.015735626220703125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17577_17578
10.10.10.165-184.209.250.189-80-53995-11983,10.10.10.165,184.209.250.189,80,53995,6,2024-06-01 16:10:18,0.011682510375976562,9758176.653061224,171196.08163265305,85598.04081632652,85598.04081632652,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.011682510375976562,0.011682510375976562,0.011682510375976562,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17579_17580
10.10.10.165-34.160.144.191-41888-443-11890,10.10.10.165,34.160.144.191,41888,443,6,2024-06-01 16:10:18,310.72378158569336,1071.691385514897,16.091462244968426,6.4365848979873705,9.654877346981054,2,3,171,162,93.0,78.0,85.5,7.5,54.0,54.0,54.0,0.0,93,54,66.6,16.144348856488453,260.64,40,60,20,2,77.68094539642334,163.21611404418945,0.12755393981933594,60.71719596411439,163.21611404418945,163.21611404418945,163.21611404418945,163.21611404418945,0.0,147.38011360168457,99.99275207519531,47.38736152648926,73.69005680084229,26.302695274353027,0,0,0,0,1,0,0,0,0,0,0,1.5,66.6,62780,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17422_17518_17520_17545_17593
108.32.231.58-10.10.10.165-54154-80-11385,108.32.231.58,10.10.10.165,54154,80,6,2024-06-01 16:10:16,2005.0771236419678,143.63537272665332,1.4962017992359722,0.9974678661573148,0.4987339330786574,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,1002.5385618209839,2005.0408840179443,0.0362396240234375,1002.5023221969604,2005.0771236419678,2005.0771236419678,2005.0771236419678,2005.0771236419678,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,2005.0408840179443,2005.0408840179443,2005.0408840179443,0.0,3,16709_17658_17659
10.10.10.165-116.88.126.63-80-54155-12048,10.10.10.165,116.88.126.63,80,54155,6,2024-06-01 16:10:18,0.035762786865234375,3187671.04,55924.05333333334,27962.02666666667,27962.02666666667,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.035762786865234375,0.035762786865234375,0.035762786865234375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17660_17661
10.10.10.165-98.173.254.186-80-54156-12048,10.10.10.165,98.173.254.186,80,54156,6,2024-06-01 16:10:18,0.04410743713378906,2584598.1405405407,45343.82702702703,22671.913513513515,22671.913513513515,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04410743713378906,0.04410743713378906,0.04410743713378906,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17662_17663
10.10.10.165-53.233.8.22-80-54157-12048,10.10.10.165,53.233.8.22,80,54157,6,2024-06-01 16:10:18,0.018596649169921875,6130136.615384615,107546.2564102564,53773.1282051282,53773.1282051282,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.018596649169921875,0.018596649169921875,0.018596649169921875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17664_17665
10.10.10.165-147.21.82.63-80-54158-12048,10.10.10.165,147.21.82.63,80,54158,6,2024-06-01 16:10:18,0.022649765014648438,5033164.8,88301.13684210526,44150.56842105263,44150.56842105263,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.022649765014648438,0.022649765014648438,0.022649765014648438,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17666_17667
10.10.10.165-204.21.159.112-80-54334-12059,10.10.10.165,204.21.159.112,80,54334,6,2024-06-01 16:10:18,0.03814697265625,2988441.6,52428.8,26214.4,26214.4,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03814697265625,0.03814697265625,0.03814697265625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17679_17680
130.3.191.209-10.10.10.165-54441-80-11412,130.3.191.209,10.10.10.165,54441,80,6,2024-06-01 16:10:16,2010.4868412017822,143.248885840927,1.4921758941763228,0.9947839294508818,0.4973919647254409,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,1005.2434206008911,2010.4506015777588,0.0362396240234375,1005.2071809768677,2010.4868412017822,2010.4868412017822,2010.4868412017822,2010.4868412017822,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,2010.4506015777588,2010.4506015777588,2010.4506015777588,0.0,3,16748_17701_17702
159.254.69.83-10.10.10.165-54443-80-11413,159.254.69.83,10.10.10.165,54443,80,6,2024-06-01 16:10:16,2010.8168125152588,143.2253789641589,1.4919310308766551,0.9946206872511035,0.49731034362555177,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,1005.4084062576294,2010.7884407043457,0.028371810913085938,1005.3800344467163,2010.8168125152588,2010.8168125152588,2010.8168125152588,2010.8168125152588,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,2010.7884407043457,2010.7884407043457,2010.7884407043457,0.0,3,16749_17703_17704
10.10.10.165-194.7.116.53-80-54447-12080,10.10.10.165,194.7.116.53,80,54447,6,2024-06-01 16:10:18,0.041961669921875,2716765.090909091,47662.545454545456,23831.272727272728,23831.272727272728,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.041961669921875,0.041961669921875,0.041961669921875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17710_17711
10.10.10.165-28.176.215.208-80-54448-12081,10.10.10.165,28.176.215.208,80,54448,6,2024-06-01 16:10:18,0.018596649169921875,6130136.615384615,107546.2564102564,53773.1282051282,53773.1282051282,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.018596649169921875,0.018596649169921875,0.018596649169921875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17713_17714
160.81.84.147-10.10.10.165-54706-80-11426,160.81.84.147,10.10.10.165,54706,80,6,2024-06-01 16:10:16,1966.4394855499268,146.45759613571786,1.5255999597470613,1.0170666398313741,0.5085333199156871,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,983.2197427749634,1966.4018154144287,0.037670135498046875,983.1820726394653,1966.4394855499268,1966.4394855499268,1966.4394855499268,1966.4394855499268,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1966.4018154144287,1966.4018154144287,1966.4018154144287,0.0,3,16768_17718_17719
10.10.10.165-115.116.152.196-80-54707-12083,10.10.10.165,115.116.152.196,80,54707,6,2024-06-01 16:10:18,0.03552436828613281,3209064.8053691275,56299.38255033557,28149.691275167785,28149.691275167785,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03552436828613281,0.03552436828613281,0.03552436828613281,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17720_17721
10.10.10.165-19.7.252.199-80-54708-12083,10.10.10.165,19.7.252.199,80,54708,6,2024-06-01 16:10:18,0.04172325134277344,2732289.462857143,47934.90285714286,23967.45142857143,23967.45142857143,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04172325134277344,0.04172325134277344,0.04172325134277344,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17722_17723
10.10.10.165-162.70.122.149-80-54709-12083,10.10.10.165,162.70.122.149,80,54709,6,2024-06-01 16:10:18,0.019073486328125,5976883.2,104857.6,52428.8,52428.8,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.019073486328125,0.019073486328125,0.019073486328125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17724_17725
10.10.10.165-158.61.98.39-80-54745-12085,10.10.10.165,158.61.98.39,80,54745,6,2024-06-01 16:10:18,0.04124641418457031,2763876.6242774567,48489.06358381503,24244.531791907513,24244.531791907513,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04124641418457031,0.04124641418457031,0.04124641418457031,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17728_17729
10.10.10.165-26.202.152.90-80-54746-12085,10.10.10.165,26.202.152.90,80,54746,6,2024-06-01 16:10:18,0.023603439331054688,4829804.606060606,84733.41414141415,42366.707070707074,42366.707070707074,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.023603439331054688,0.023603439331054688,0.023603439331054688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17730_17731
10.10.10.165-183.7.253.160-80-54748-12085,10.10.10.165,183.7.253.160,80,54748,6,2024-06-01 16:10:18,0.018835067749023438,6052539.949367088,106184.91139240506,53092.45569620253,53092.45569620253,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.018835067749023438,0.018835067749023438,0.018835067749023438,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17732_17733
72.3.84.98-10.10.10.165-54815-80-11459,72.3.84.98,10.10.10.165,54815,80,6,2024-06-01 16:10:16,1888.3311748504639,152.51562005420294,1.588704375564614,1.0591362503764092,0.5295681251882046,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,944.1655874252319,1888.293743133545,0.03743171691894531,944.128155708313,1888.3311748504639,1888.3311748504639,1888.3311748504639,1888.3311748504639,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1888.293743133545,1888.293743133545,1888.293743133545,0.0,3,16827_17735_17736
88.6.248.173-10.10.10.165-54816-80-11460,88.6.248.173,10.10.10.165,54816,80,6,2024-06-01 16:10:16,1890.0446891784668,152.37734940816824,1.587264056335086,1.058176037556724,0.529088018778362,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,945.0223445892334,1890.0039196014404,0.04076957702636719,944.981575012207,1890.0446891784668,1890.0446891784668,1890.0446891784668,1890.0446891784668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1890.0039196014404,1890.0039196014404,1890.0039196014404,0.0,3,16828_17737_17738
181.163.83.189-10.10.10.165-54819-80-11463,181.163.83.189,10.10.10.165,54819,80,6,2024-06-01 16:10:16,1881.1299800872803,121.2037458407958,1.0631907529894369,1.0631907529894369,0.0,2,0,228,0,174.0,54.0,114.0,60.0,0.0,0.0,0.0,0.0,174,54,114.0,60.0,3600.0,40,0,20,1,1881.1299800872803,1881.1299800872803,1881.1299800872803,0.0,1881.1299800872803,1881.1299800872803,1881.1299800872803,1881.1299800872803,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,114.0,64,0,0.0,0.0,0.0,0.0,1881.1299800872803,1881.1299800872803,1881.1299800872803,0.0,2,16835_17739
44.100.160.254-10.10.10.165-54861-80-11489,44.100.160.254,10.10.10.165,54861,80,6,2024-06-01 16:10:16,1854.299545288086,155.31471208728362,1.6178615842425377,1.078574389495025,0.5392871947475125,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,927.149772644043,1854.2730808258057,0.026464462280273438,927.1233081817627,1854.299545288086,1854.299545288086,1854.299545288086,1854.299545288086,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1854.2730808258057,1854.2730808258057,1854.2730808258057,0.0,3,16869_17742_17743
107.72.155.27-10.10.10.165-54863-80-11491,107.72.155.27,10.10.10.165,54863,80,6,2024-06-01 16:10:16,1854.5820713043213,155.29105152917313,1.6176151200955535,1.0784100800637024,0.5392050400318512,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,927.2910356521606,1854.5632362365723,0.018835067749023438,927.2722005844116,1854.5820713043213,1854.5820713043213,1854.5820713043213,1854.5820713043213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,1854.5632362365723,1854.5632362365723,1854.5632362365723,0.0,3,16871_17745_17746
